,0,1,2,3,4,5,6
0,316.2825321673141,0.3337034217874098,0.7373601195194416,14.679171138448796,-17.644973335608377,17.310302904600753,1610.5075891696804
1,-16.670861379369214,-0.6978636078175334,-1.0350325443407766,-4.762130146174551,1.164501757548082,1.267849888359419,-136.68839726152282
2,16.52697867394521,0.06796248512934186,0.8755202703747285,-7.8749351209512035,5.260717376695284,5.090236733426101,-45.59070434464195
3,-3.8286449491074848,0.34070350495906027,-0.4475928355794906,-1.9263839463035968,-1.132961580935928,1.4198885840862836,-49.66437457922689
4,6.715866067827477,1.105100362586417,-0.19124391491419,-0.31414215787348443,-2.210406817954943,2.8845857468778515,56.13851997546743
5,505.84778332994284,-1.0226950481816524,0.3864094935416548,21.698516215630843,-24.79499473831422,23.07119033934802,3023.2078876697055
6,195.0305360558559,0.881452664633449,-0.3747277182074972,10.870635171673323,-13.936688499923136,13.394831780885019,727.9015316703899
7,493.01497274023416,-0.6950604518083497,1.420333868215091,20.788845694200454,-23.599675541317335,22.58678527884478,2934.668202981303
8,12.602715616215434,-0.6732154378049744,-0.4515515278844002,-6.499763662189275,3.296188831184457,3.530883465564763,-92.81980590355636
9,196.50155610978914,0.6416510119021641,-0.08468006823470346,10.815221348285812,-13.985084824894024,13.62179446281619,773.8035328107637
10,422.72379107359177,-0.7396519229465511,0.10728645412001347,18.692069304803503,-21.811437505552362,20.671158119520918,2380.014470173594
11,20.62780646937469,0.6976251430061803,-0.8373959528081228,1.1233493867631963,-4.066585622173422,3.762619380062528,-14.234693152391571
12,-18.429892029415825,-0.8934641319760478,-1.2340767778964943,-4.927740752393941,1.2004607684184578,1.245383072483924,-151.741177454713
13,120.23202997639835,-0.07404648163048914,0.8791709473153604,-14.264480875918242,11.751831229495991,11.115661618240354,-299.12114088234597
14,213.25701761000352,-0.7268502210948935,0.9290381897092561,-18.113861784971924,15.753957617243184,14.566932753054635,-932.4704468530122
15,-1.5029198235970114,0.8738717156233907,-0.7371881816577338,-0.4997804319681411,-2.2597466697590893,2.280525204984836,-6.497791001783725
16,-3.220252236239304,0.3207381596318904,-0.47438544894550544,-1.8713684432311988,-1.2018917263294846,1.4186570338916988,-43.40742952277324
17,79.42744942012092,-0.5810068668202464,0.4129767043342534,6.045938606523294,-9.265753841833694,8.836417215283738,268.25552482718984
18,314.73742257438755,0.25716315625277114,0.29421450456414383,14.536402430467712,-17.634647303393447,17.14758140845343,1575.0126936151137
19,-3.483447633669684,0.8740847117978224,0.6464047992791232,-0.3035967263885369,-2.4515671511005017,2.6204872999695814,-11.469996499539974
20,522.6832686534111,0.8707788487159335,0.37142505927709907,-27.38880157626098,25.035432660971715,24.799223839564327,-3182.307650748678
21,49.325930974974256,0.08075570411644196,0.13972485013844932,2.251312064237676,-5.520714063395015,5.882734405828951,56.59130145188334
22,74.2047896923612,-0.8548325826068167,-0.7570153877142279,6.861396867885579,-10.28751405731296,9.267028194505492,149.48171463129302
23,176.434744211225,-0.3530579096803864,-0.6561202363606035,-16.35957577260657,13.307317394849306,13.364892155685599,-639.894874640948
24,337.8439430092735,-1.05862497573502,-0.9694277242459026,16.981841564849116,-20.42380038888341,18.420984798403268,1603.5499993858618
25,31.12508552883233,0.9164071419100125,-0.7204229626050143,1.6946629979524155,-4.423021335191688,4.440389527866582,77.29168883378185
26,1.5543245227148361,-0.2796412871953581,-0.590329844048325,-4.409068995877746,1.1169615558540955,1.781174525833741,-90.5071826475579
27,14.279032234143372,-0.5626896019558956,-0.9674170406411695,-7.208083340374616,3.817660791000158,3.830461172197908,-176.54099146529234
28,113.7802238942339,0.032345087755372655,-0.4942574357671393,-13.955985365948104,10.847870154869884,10.797569489947765,-330.00810247022577
29,-17.612365248731138,-0.7603293388530525,-0.9568629500466108,-4.772260470553709,1.1900430741824453,1.1306194520698565,-138.50971951289046
30,23.417483828850862,0.65748628469238,0.06097279933543383,-9.502386454649608,6.624895126768711,6.780770388712347,-60.781577754562136
31,343.2537552269012,-0.04371300599715974,1.010769353579749,-21.666363110892824,19.39852146019295,19.21399386070789,-1517.8558948044622
32,117.84147279534108,0.8546233596431398,-0.6697265948070706,-12.006692434348384,9.057939427115603,10.4713124882406,-202.18844752046863
33,600.611221392148,-0.44309021932864373,-0.050001964064467115,23.885863253173387,-27.007266172244556,25.50892297977059,3938.8776849487563
34,194.66531053103864,0.8552521496207947,-0.011389129102310974,10.868675052459436,-13.95121020838305,13.51046638356598,748.3233251483148
35,159.40109335534854,0.2709710619602318,-0.4860202728942887,9.53774437255297,-12.722900627838559,12.378704143419457,597.3436268394507
36,73.42715613761825,0.66346953676266,-0.903608174478026,-9.966949308856439,6.870252358319532,7.953638787181527,-158.61910828771954
